Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RFN","Fertilizers by Nutrient","195","Senegal","5910","Export Quantity","3102","Nutrient nitrogen N (total)","2018","2018","tonnes","25483.59","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1961","1961","tonnes","2535","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1962","1962","tonnes","2603","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1963","1963","tonnes","3000","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1964","1964","tonnes","2267","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1965","1965","tonnes","3205","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1966","1966","tonnes","5355","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1967","1967","tonnes","5266","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1968","1968","tonnes","3432","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1969","1969","tonnes","3000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1970","1970","tonnes","3775","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1971","1971","tonnes","5035","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1972","1972","tonnes","5176","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1973","1973","tonnes","7360","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1974","1974","tonnes","9000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1975","1975","tonnes","10000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1976","1976","tonnes","10800","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1977","1977","tonnes","11991","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1978","1978","tonnes","10300","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1979","1979","tonnes","8000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1980","1980","tonnes","6800","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1981","1981","tonnes","6300","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1982","1982","tonnes","3400","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1983","1983","tonnes","8000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1984","1984","tonnes","8000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1985","1985","tonnes","7000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1986","1986","tonnes","7500","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1987","1987","tonnes","7000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1988","1988","tonnes","8400","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1989","1989","tonnes","6170","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1990","1990","tonnes","5950","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1991","1991","tonnes","9830","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1992","1992","tonnes","9000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1993","1993","tonnes","13000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1994","1994","tonnes","12900","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1995","1995","tonnes","5200","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1996","1996","tonnes","8000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1997","1997","tonnes","7100","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1998","1998","tonnes","7600","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","1999","1999","tonnes","14400","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2000","2000","tonnes","16200","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2001","2001","tonnes","15900","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2002","2002","tonnes","19400","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2003","2003","tonnes","13095","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2004","2004","tonnes","19616","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2005","2005","tonnes","12194","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2006","2006","tonnes","1611","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2007","2007","tonnes","1446","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2008","2008","tonnes","1845","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2009","2009","tonnes","18489","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2010","2010","tonnes","27170","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2011","2011","tonnes","19847","Fb","Data obtained as a balance"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2012","2012","tonnes","19370","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2013","2013","tonnes","21340","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2014","2014","tonnes","21450","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2015","2015","tonnes","28300","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2016","2016","tonnes","35500","*","Unofficial figure"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2017","2017","tonnes","37000","*","Unofficial figure"
"RFN","Fertilizers by Nutrient","195","Senegal","5157","Agricultural Use","3102","Nutrient nitrogen N (total)","2018","2018","tonnes","37000","Fm","Manual Estimation"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1967","1967","tonnes","3236","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1968","1968","tonnes","8422","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1969","1969","tonnes","12257","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1970","1970","tonnes","17314","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1971","1971","tonnes","18550","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1972","1972","tonnes","21975","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1973","1973","tonnes","20400","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1974","1974","tonnes","23300","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1975","1975","tonnes","20000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1976","1976","tonnes","21000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1977","1977","tonnes","20213","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1978","1978","tonnes","28400","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1979","1979","tonnes","28000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1980","1980","tonnes","25000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1981","1981","tonnes","25000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1982","1982","tonnes","16100","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1983","1983","tonnes","15600","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1984","1984","tonnes","29500","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1985","1985","tonnes","37400","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1986","1986","tonnes","30000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1987","1987","tonnes","35000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1988","1988","tonnes","34000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1989","1989","tonnes","27450","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1990","1990","tonnes","50040","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1991","1991","tonnes","46400","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1992","1992","tonnes","33000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1993","1993","tonnes","38000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1994","1994","tonnes","35200","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1995","1995","tonnes","39500","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1996","1996","tonnes","35400","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1997","1997","tonnes","55000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1998","1998","tonnes","67500","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","1999","1999","tonnes","45000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","2000","2000","tonnes","32400","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","2001","2001","tonnes","32700","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","2002","2002","tonnes","28800","*","Unofficial figure"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","2003","2003","tonnes","26800","*","Unofficial figure"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","2004","2004","tonnes","29000","*","Unofficial figure"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","2005","2005","tonnes","29100","*","Unofficial figure"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","2006","2006","tonnes","2300","*","Unofficial figure"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","2007","2007","tonnes","13100","*","Unofficial figure"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","2008","2008","tonnes","4400","*","Unofficial figure"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","2009","2009","tonnes","0","*","Unofficial figure"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","2010","2010","tonnes","0","*","Unofficial figure"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","2011","2011","tonnes","4600","*","Unofficial figure"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","2012","2012","tonnes","2000","*","Unofficial figure"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","2013","2013","tonnes","0","*","Unofficial figure"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","2014","2014","tonnes","0","*","Unofficial figure"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","2015","2015","tonnes","10600","*","Unofficial figure"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","2016","2016","tonnes","9900","*","Unofficial figure"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","58300","*","Unofficial figure"
"RFN","Fertilizers by Nutrient","195","Senegal","5510","Production","3103","Nutrient phosphate P2O5 (total)","2018","2018","tonnes","58300","Fm","Manual Estimation"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","1961","1961","tonnes","2765","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","1962","1962","tonnes","2377","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","1963","1963","tonnes","3500","E","Expert sources from FAO (including other divisions)"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","1964","1964","tonnes","5018","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","1965","1965","tonnes","6428","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","1966","1966","tonnes","7774","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","1967","1967","tonnes","9677","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","1968","1968","tonnes","2720","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","1974","1974","tonnes","2600","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","1975","1975","tonnes","2700","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","1976","1976","tonnes","2700","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","1977","1977","tonnes","315","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","1978","1978","tonnes","200","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","1985","1985","tonnes","2400","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","1993","1993","tonnes","6900","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","1997","1997","tonnes","400","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","1998","1998","tonnes","600","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","1999","1999","tonnes","400","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2000","2000","tonnes","500","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2001","2001","tonnes","500","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2002","2002","tonnes","532.19","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2003","2003","tonnes","564.96","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2004","2004","tonnes","54.72","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2005","2005","tonnes","72.31","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2006","2006","tonnes","3348.01","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2007","2007","tonnes","2850.86","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2008","2008","tonnes","2398.69","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2009","2009","tonnes","5478.55","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2010","2010","tonnes","2147.37","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2011","2011","tonnes","3049.94","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2012","2012","tonnes","5789.67","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2013","2013","tonnes","2844.29","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2014","2014","tonnes","6130.64","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2015","2015","tonnes","3568.23","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2016","2016","tonnes","7057.67","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2017","2017","tonnes","1282.69","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","195","Senegal","5610","Import Quantity","3103","Nutrient phosphate P2O5 (total)","2018","2018","tonnes","4934.06","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","195","Senegal","5910","Export Quantity","3103","Nutrient phosphate P2O5 (total)","2001","2001","tonnes","23000","X","International reliable sources"
"RFN","Fertilizers by Nutrient","195","Senegal","5910","Export Quantity","3103","Nutrient phosphate P2O5 (total)","2002","2002","tonnes","27061.85","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","195","Senegal","5910","Export Quantity","3103","Nutrient phosphate P2O5 (total)","2003","2003","tonnes","31744.42","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","195","Senegal","5910","Export Quantity","3103","Nutrient phosphate P2O5 (total)","2004","2004","tonnes","31013.54","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","195","Senegal","5910","Export Quantity","3103","Nutrient phosphate P2O5 (total)","2005","2005","tonnes","17385.01","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","195","Senegal","5910","Export Quantity","3103","Nutrient phosphate P2O5 (total)","2006","2006","tonnes","5987.2","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","195","Senegal","5910","Export Quantity","3103","Nutrient phosphate P2O5 (total)","2007","2007","tonnes","13471.45","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","195","Senegal","5910","Export Quantity","3103","Nutrient phosphate P2O5 (total)","2008","2008","tonnes","21240.47","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","195","Senegal","5910","Export Quantity","3103","Nutrient phosphate P2O5 (total)","2009","2009","tonnes","6982.86","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","195","Senegal","5910","Export Quantity","3103","Nutrient phosphate P2O5 (total)","2010","2010","tonnes","5885.49","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","195","Senegal","5910","Export Quantity","3103","Nutrient phosphate P2O5 (total)","2011","2011","tonnes","6192.76","Fk","Calculated data on the basis of official figures"
"RFN","Fertilizers by Nutrient","195","Senegal","5910","Export Quantity","3103","Nutrient phosphate P2O5 (total)","2012","2012","tonnes","5708.05","Fk","Calculated data on the basis of official figures"
